"date","pressure","parameter","value"
2014-05-28,60,"salinity",30.9714
2014-05-28,2,"sigmaTheta",23.0231117965269
2014-05-28,5,"sigmaTheta",23.2708203440126
2014-05-28,10,"sigmaTheta",23.885616319735
2014-05-28,60,"sigmaTheta",24.7737040389834
2014-06-04,2,"temperature",10.5995
2014-06-04,5,"temperature",9.946
2014-06-04,10,"temperature",6.2179
2014-06-04,60,"temperature",1.565
2014-06-04,2,"salinity",29.6897
2014-06-04,5,"salinity",29.7724
2014-06-04,10,"salinity",30.1216
2014-06-04,60,"salinity",30.9583
2014-06-04,2,"sigmaTheta",22.7117006747586
2014-06-04,5,"sigmaTheta",22.8824193957378
2014-06-04,10,"sigmaTheta",23.6748026732504
2014-06-04,60,"sigmaTheta",24.7634575444813
2014-06-11,2,"temperature",11.8953
2014-06-11,5,"temperature",9.6922
2014-06-11,10,"temperature",7.1892
2014-06-11,60,"temperature",1.5689
2014-06-11,2,"salinity",29.7375
2014-06-11,5,"salinity",29.8937
2014-06-11,10,"salinity",30.1229
2014-06-11,60,"salinity",30.9417
2014-06-11,2,"sigmaTheta",22.5249660482682
2014-06-11,5,"sigmaTheta",23.0171114035383
2014-06-11,10,"sigmaTheta",23.5553942187031
2014-06-11,60,"sigmaTheta",24.7499055494291
2014-06-18,2,"temperature",11.4367
2014-06-18,5,"temperature",11.1309
2014-06-18,10,"temperature",8.3991
2014-06-18,60,"temperature",1.5796
2014-06-18,2,"salinity",29.6391
2014-06-18,5,"salinity",29.6687
2014-06-18,10,"salinity",30.0583
2014-06-18,60,"salinity",30.9342
2014-06-18,2,"sigmaTheta",22.5298152792506
2014-06-18,5,"sigmaTheta",22.6057724317943
2014-06-18,10,"sigmaTheta",23.3397354626295
2014-06-18,60,"sigmaTheta",24.7432243309049
2014-06-25,2,"temperature",14.0462
2014-06-25,5,"temperature",11.4829
2014-06-25,10,"temperature",8.9231
2014-06-25,60,"temperature",1.5845
2014-06-25,2,"salinity",28.9525
2014-06-25,5,"salinity",29.6311
2014-06-25,10,"salinity",29.9971
2014-06-25,60,"salinity",30.9153
2014-06-25,2,"sigmaTheta",21.5105615371931
2014-06-25,5,"sigmaTheta",22.5155918370755
2014-06-25,10,"sigmaTheta",23.2154130005974
2014-06-25,60,"sigmaTheta",24.7277663222317
2014-07-02,2,"temperature",15.3467
2014-07-02,5,"temperature",10.2523
2014-07-02,10,"temperature",8.8009
2014-07-02,60,"temperature",1.6099
2014-07-02,2,"salinity",28.6985
2014-07-02,5,"salinity",29.7423
2014-07-02,10,"salinity",30.0323
2014-07-02,60,"salinity",30.916
2014-07-02,2,"sigmaTheta",21.0479415649055
2014-07-02,5,"sigmaTheta",22.8097081710016
2014-07-02,10,"sigmaTheta",23.2610317664613
2014-07-02,60,"sigmaTheta",24.7267345129642
2014-07-07,2,"temperature",13.3576
2014-07-07,5,"temperature",11.2596
2014-07-07,10,"temperature",8.4281
2014-07-07,60,"temperature",1.6246
2014-07-07,2,"salinity",29.2002
2014-07-07,5,"salinity",29.6159
2014-07-07,10,"salinity",30.2156
2014-07-07,60,"salinity",30.9155
2014-07-07,2,"sigmaTheta",21.8367864423706
2014-07-07,5,"sigmaTheta",22.5426130749574
2014-07-07,10,"sigmaTheta",23.458764284059
2014-07-07,60,"sigmaTheta",24.7254078980116
2014-07-08,2,"temperature",13.862
2014-07-08,5,"temperature",10.1333
2014-07-08,10,"temperature",7.8693
2014-07-08,60,"temperature",1.6261
2014-07-08,2,"salinity",29.2456
2014-07-08,5,"salinity",29.8802
2014-07-08,10,"salinity",30.2865
2014-07-08,60,"salinity",30.917
2014-07-08,2,"sigmaTheta",21.7731544958293
2014-07-08,5,"sigmaTheta",22.9363999700892
2014-07-08,10,"sigmaTheta",23.5929683701565
2014-07-08,60,"sigmaTheta",24.7265155657267
2014-07-14,2,"temperature",13.1816
2014-07-14,5,"temperature",7.5302
2014-07-14,10,"temperature",5.8373
2014-07-14,60,"temperature",3.8493
2014-07-14,2,"salinity",29.7528
2014-07-14,5,"salinity",30.4322
2014-07-14,10,"salinity",30.6819
2014-07-14,60,"salinity",31.2359
2014-07-14,2,"sigmaTheta",22.2975747106198
2014-07-14,5,"sigmaTheta",23.7533709142174
2014-07-14,10,"sigmaTheta",24.1613867297831
2014-07-14,60,"sigmaTheta",24.8075896825208
2014-07-15,2,"temperature",12.7577
2014-07-15,5,"temperature",8.3464
2014-07-15,10,"temperature",5.3298
2014-07-15,60,"temperature",3.8606
2014-07-15,2,"salinity",29.8493
2014-07-15,5,"salinity",30.3433
2014-07-15,10,"salinity",30.7133
2014-07-15,60,"salinity",31.2065
2014-07-15,2,"sigmaTheta",22.4529044153667
2014-07-15,5,"sigmaTheta",23.5704340165527
2014-07-15,10,"sigmaTheta",24.2432122780963
2014-07-15,60,"sigmaTheta",24.783165999108
2014-07-23,2,"temperature",17.7075
2014-07-23,5,"temperature",10.3235
2014-07-23,10,"temperature",5.2748
2014-07-23,60,"temperature",3.7873
2014-07-23,2,"salinity",28.569
2014-07-23,5,"salinity",30.4375
2014-07-23,10,"salinity",30.8521
2014-07-23,60,"salinity",31.2252
2014-07-23,2,"sigmaTheta",20.4237001795921
2014-07-23,5,"sigmaTheta",23.3395269452169
2014-07-23,10,"sigmaTheta",24.3590190544041
2014-07-23,60,"sigmaTheta",24.8047991734034
2014-07-30,2,"temperature",15.6929
2014-07-30,5,"temperature",12.7317
2014-07-30,10,"temperature",6.1672
2014-07-30,60,"temperature",3.9944
2014-07-30,2,"salinity",30.0877
2014-07-30,5,"salinity",30.3887
2014-07-30,10,"salinity",30.9798
2014-07-30,60,"salinity",31.2586
2014-07-30,2,"sigmaTheta",22.0408847937867
2014-07-30,5,"sigmaTheta",22.875228399026
2014-07-30,10,"sigmaTheta",24.3577022264735
2014-07-30,60,"sigmaTheta",24.8120586592504
2014-08-06,2,"temperature",16.9458
2014-08-06,5,"temperature",13.5185
2014-08-06,10,"temperature",10.3439
2014-08-06,60,"temperature",3.8616
2014-08-06,2,"salinity",30.0772
2014-08-06,5,"salinity",30.4885
2014-08-06,10,"salinity",30.7239
2014-08-06,60,"salinity",31.2472
2014-08-06,2,"sigmaTheta",21.7533752127823
2014-08-06,5,"sigmaTheta",22.8003618287667
2014-08-06,10,"sigmaTheta",23.5593306532145
2014-08-06,60,"sigmaTheta",24.8154340894905
2014-08-13,2,"temperature",14.0698
2014-08-13,5,"temperature",13.3379
2014-08-13,10,"temperature",9.4148
2014-08-13,60,"temperature",3.8545
2014-08-13,2,"salinity",30.5019
2014-08-13,5,"salinity",30.5812
2014-08-13,10,"salinity",30.8775
2014-08-13,60,"salinity",31.238
2014-08-13,2,"sigmaTheta",22.7004292032609
2014-08-13,5,"sigmaTheta",22.9074397579723
2014-08-13,10,"sigmaTheta",23.828512705938
2014-08-13,60,"sigmaTheta",24.8087775913457
2014-08-20,2,"temperature",17.9225
2014-08-20,5,"temperature",17.7999
2014-08-20,10,"temperature",15.8996
2014-08-20,60,"temperature",3.8759
2014-08-20,2,"salinity",29.9978
2014-08-20,5,"salinity",30.035
2014-08-20,10,"salinity",30.435
2014-08-20,60,"salinity",31.2376
2014-08-20,2,"sigmaTheta",21.4648837424231
2014-08-20,5,"sigmaTheta",21.5224892142709
2014-08-20,10,"sigmaTheta",22.2627011151428
2014-08-20,60,"sigmaTheta",24.8064728674547
2014-08-27,2,"temperature",18.9307
2014-08-27,5,"temperature",18.1904
2014-08-27,10,"temperature",15.8627
2014-08-27,60,"temperature",3.8638
2014-08-27,2,"salinity",30.1017
2014-08-27,5,"salinity",30.1308
2014-08-27,10,"salinity",30.3904
2014-08-27,60,"salinity",31.2532
2014-08-27,2,"sigmaTheta",21.3001073385062
2014-08-27,5,"sigmaTheta",21.5026323576022
2014-08-27,10,"sigmaTheta",22.2365552708956
2014-08-27,60,"sigmaTheta",24.8200004918333
2014-09-03,2,"temperature",18.0672
2014-09-03,5,"temperature",13.3398
2014-09-03,10,"temperature",10.3356
2014-09-03,60,"temperature",3.8709
2014-09-03,2,"salinity",30.1466
2014-09-03,5,"salinity",30.5901
2014-09-03,10,"salinity",30.8686
2014-09-03,60,"salinity",31.2272
2014-09-03,2,"sigmaTheta",21.5441014316
2014-09-03,5,"sigmaTheta",22.9139450752955
2014-09-03,10,"sigmaTheta",23.673421758179
2014-09-03,60,"sigmaTheta",24.7986687116086
2014-09-10,2,"temperature",14.5785
2014-09-10,5,"temperature",11.3534
2014-09-10,10,"temperature",9.3874
2014-09-10,60,"temperature",3.8859
2014-09-10,2,"salinity",30.4132
2014-09-10,5,"salinity",30.8567
2014-09-10,10,"salinity",31.0644
2014-09-10,60,"salinity",31.2512
2014-09-10,2,"sigmaTheta",22.5278142957698
2014-09-10,5,"sigmaTheta",23.4899924488494
2014-09-10,10,"sigmaTheta",23.9787773652165
2014-09-10,60,"sigmaTheta",24.8163551390014
2014-09-17,2,"temperature",14.6069
2014-09-17,5,"temperature",14.1835
2014-09-17,10,"temperature",13.6032
2014-09-17,60,"temperature",3.8843
2014-09-17,2,"salinity",30.6739
2014-09-17,5,"salinity",30.6925
2014-09-17,10,"salinity",30.7082
2014-09-17,60,"salinity",31.2406
2014-09-17,2,"sigmaTheta",22.722727947506
2014-09-17,5,"sigmaTheta",22.8243856138945
2014-09-17,10,"sigmaTheta",22.9534086168997
2014-09-17,60,"sigmaTheta",24.8080766335229
2014-09-24,2,"temperature",15.513
2014-09-24,5,"temperature",15.5262
2014-09-24,10,"temperature",14.5269
2014-09-24,60,"temperature",3.9197
2014-09-24,2,"salinity",29.0934
2014-09-24,5,"salinity",29.6142
2014-09-24,10,"salinity",30.4289
2014-09-24,60,"salinity",31.2441
2014-09-24,2,"sigmaTheta",21.315938535222
2014-09-24,5,"sigmaTheta",21.7132637966511
2014-09-24,10,"sigmaTheta",22.5508263930677
2014-09-24,60,"sigmaTheta",24.8075561192952
2014-10-01,2,"temperature",14.9727
2014-10-01,5,"temperature",11.5217
2014-10-01,10,"temperature",9.2451
2014-10-01,60,"temperature",3.9353
2014-10-01,2,"salinity",29.7718
2014-10-01,5,"salinity",30.5805
2014-10-01,10,"salinity",31.0701
2014-10-01,60,"salinity",31.2367
2014-10-01,2,"sigmaTheta",21.9518565699972
2014-10-01,5,"sigmaTheta",23.2457355447532
2014-10-01,10,"sigmaTheta",24.0053406327311
2014-10-01,60,"sigmaTheta",24.8002132601557
2014-10-08,2,"temperature",14.0035
2014-10-08,5,"temperature",13.879
2014-10-08,10,"temperature",12.3607
2014-10-08,60,"temperature",3.9705
2014-10-08,2,"salinity",29.9794
2014-10-08,5,"salinity",30.153
2014-10-08,10,"salinity",30.6177
2014-10-08,60,"salinity",31.2308
2014-10-08,2,"sigmaTheta",22.3108392644278
2014-10-08,5,"sigmaTheta",22.4697885018152
2014-10-08,10,"sigmaTheta",23.1222468234871
2014-10-08,60,"sigmaTheta",24.7922179104214
2014-10-15,2,"temperature",13.3222
2014-10-15,5,"temperature",13.2275
2014-10-15,10,"temperature",12.86
2014-10-15,60,"temperature",4.0103
2014-10-15,2,"salinity",30.1245
2014-10-15,5,"salinity",30.1545
2014-10-15,10,"salinity",30.3709
2014-10-15,60,"salinity",31.2171
2014-10-15,2,"sigmaTheta",22.557563432576
2014-10-15,5,"sigmaTheta",22.5992024786513
2014-10-15,10,"sigmaTheta",22.837223186192
2014-10-15,60,"sigmaTheta",24.7775747644296
2014-10-22,2,"temperature",12.9114
2014-10-22,5,"temperature",12.9199
2014-10-22,10,"temperature",12.8278
2014-10-22,60,"temperature",4.0686
2014-10-22,2,"salinity",29.8154
2014-10-22,5,"salinity",29.8419
2014-10-22,10,"salinity",30.3524
2014-10-22,60,"salinity",31.2279
2014-10-22,2,"sigmaTheta",22.3976139591169
2014-10-22,5,"sigmaTheta",22.4165649288151
2014-10-22,10,"sigmaTheta",22.8290382411587
2014-10-22,60,"sigmaTheta",24.7806208555396
2014-10-29,2,"temperature",11.6933
2014-10-29,5,"temperature",12.063
2014-10-29,10,"temperature",12.2811
2014-10-29,60,"temperature",4.1384
2014-10-29,2,"salinity",28.9945
2014-10-29,5,"salinity",29.439
2014-10-29,10,"salinity",30.3779
2014-10-29,60,"salinity",31.2303
2014-10-29,2,"sigmaTheta",21.9847211214168
2014-10-29,5,"sigmaTheta",22.2634738176214
2014-10-29,10,"sigmaTheta",22.9512260204726
2014-10-29,60,"sigmaTheta",24.7758433748536
2014-11-05,2,"temperature",10.7525
2014-11-05,5,"temperature",11.7587
2014-11-05,10,"temperature",11.9949
2014-11-05,60,"temperature",4.2014
2014-11-05,2,"salinity",28.5211
2014-11-05,5,"salinity",29.3504
2014-11-05,10,"salinity",30.2248
2014-11-05,60,"salinity",31.234
2014-11-05,2,"sigmaTheta",21.7775391158287
2014-11-05,5,"sigmaTheta",22.2492375021294
2014-11-05,10,"sigmaTheta",22.8849699511788
2014-11-05,60,"sigmaTheta",24.7726970831429
2014-11-12,2,"temperature",11.0737
2014-11-12,5,"temperature",11.6903
2014-11-12,10,"temperature",11.459
2014-11-12,60,"temperature",4.2268
2014-11-12,2,"salinity",28.508
2014-11-12,5,"salinity",29.7291
2014-11-12,10,"salinity",30.5816
2014-11-12,60,"salinity",31.23
2014-11-12,2,"sigmaTheta",21.7138096111847
2014-11-12,5,"sigmaTheta",22.5550923485465
2014-11-12,10,"sigmaTheta",23.2577990078414
2014-11-12,60,"sigmaTheta",24.7670534211341
2014-11-19,2,"temperature",8.7148
2014-11-19,5,"temperature",8.9721
2014-11-19,10,"temperature",10.1338
2014-11-19,60,"temperature",4.3752
2014-11-19,2,"salinity",28.6983
2014-11-19,5,"salinity",29.1089
2014-11-19,10,"salinity",30.3895
2014-11-19,60,"salinity",31.2441
2014-11-19,2,"sigmaTheta",22.2301028154882
2014-11-19,5,"sigmaTheta",22.5137662172179
2014-11-19,10,"sigmaTheta",23.3332609802486
2014-11-19,60,"sigmaTheta",24.7636727129054
2014-11-26,2,"temperature",9.2026
2014-11-26,5,"temperature",9.2911
2014-11-26,10,"temperature",8.9907
2014-11-26,60,"temperature",4.4859
2014-11-26,2,"salinity",28.9541
2014-11-26,5,"salinity",30.0711
2014-11-26,10,"salinity",30.6993
2014-11-26,60,"salinity",31.2391
2014-11-26,2,"sigmaTheta",22.3586123078906
2014-11-26,5,"sigmaTheta",23.2176865948747
2014-11-26,10,"sigmaTheta",23.7543559330429
2014-11-26,60,"sigmaTheta",24.748656012021
2014-12-03,2,"temperature",6.711
2014-12-03,5,"temperature",6.7296
2014-12-03,10,"temperature",7.4395
2014-12-03,60,"temperature",4.6741
2014-12-03,2,"salinity",28.9084
2014-12-03,5,"salinity",28.9728
2014-12-03,10,"salinity",30.605
2014-12-03,60,"salinity",31.2637
2014-12-03,2,"sigmaTheta",22.6600302488836
2014-12-03,5,"sigmaTheta",22.7084831150057
2014-12-03,10,"sigmaTheta",23.9013057593006
2014-12-03,60,"sigmaTheta",24.7490351566405
2014-12-10,2,"temperature",5.536
2014-12-10,5,"temperature",5.5652
2014-12-10,10,"temperature",6.1148
2014-12-10,60,"temperature",4.9001
2014-12-10,2,"salinity",28.7864
2014-12-10,5,"salinity",28.8538
2014-12-10,10,"salinity",29.4757
2014-12-10,60,"salinity",31.2736
2014-12-10,2,"sigmaTheta",22.6977279924211
2014-12-10,5,"sigmaTheta",22.7478663944263
2014-12-10,10,"sigmaTheta",23.1775209281284
2014-12-10,60,"sigmaTheta",24.733328906824
2014-12-17,2,"temperature",5.923
2014-12-17,5,"temperature",6.0816
2014-12-17,10,"temperature",6.0927
2014-12-17,60,"temperature",4.9517
2014-12-17,2,"salinity",27.5867
2014-12-17,5,"salinity",28.9813
2014-12-17,10,"salinity",29.821
2014-12-17,60,"salinity",31.2744
2014-12-17,2,"sigmaTheta",21.7091906258987
2014-12-17,5,"sigmaTheta",22.7914017992771
2014-12-17,10,"sigmaTheta",23.4524137002034
2014-12-17,60,"sigmaTheta",24.7284979305268
2015-01-07,2,"temperature",3.6232
2015-01-07,5,"temperature",3.6179
2015-01-07,10,"temperature",4.4283
2015-01-07,60,"temperature",5.2485
2015-01-07,2,"salinity",29.8435
2015-01-07,5,"salinity",29.8434
2015-01-07,10,"salinity",30.061
2015-01-07,60,"salinity",31.2776
2015-01-07,2,"sigmaTheta",23.7201264239803
2015-01-07,5,"sigmaTheta",23.7205170261853
2015-01-07,10,"sigmaTheta",23.8194067369459
2015-01-07,60,"sigmaTheta",24.6989763621277
2015-01-14,2,"temperature",3.1564
2015-01-14,5,"temperature",3.6937
2015-01-14,10,"temperature",5.0514
2015-01-14,60,"temperature",5.3643
2015-01-14,2,"salinity",29.9703
2015-01-14,5,"salinity",30.09
2015-01-14,10,"salinity",30.6279
2015-01-14,60,"salinity",31.1777
2015-01-14,2,"sigmaTheta",23.8599034074606
2015-01-14,5,"sigmaTheta",23.910079315675
2015-01-14,10,"sigmaTheta",24.2055793090285
2015-01-14,60,"sigmaTheta",24.6071585740428
2015-01-21,2,"temperature",3.6145
2015-01-21,5,"temperature",3.6353
2015-01-21,10,"temperature",3.6335
2015-01-21,60,"temperature",5.1623
2015-01-21,2,"salinity",30.2044
2015-01-21,5,"salinity",30.2246
2015-01-21,10,"salinity",30.2479
2015-01-21,60,"salinity",31.1559
2015-01-21,2,"sigmaTheta",24.0079669220941
2015-01-21,5,"sigmaTheta",24.0222407153681
2015-01-21,10,"sigmaTheta",24.0409577313869
2015-01-21,60,"sigmaTheta",24.6120610002904
2015-01-29,2,"temperature",1.8787
2015-01-29,5,"temperature",2.8491
2015-01-29,10,"temperature",3.3906
2015-01-29,60,"temperature",5.1212
2015-01-29,2,"salinity",28.8162
2015-01-29,5,"salinity",29.5652
2015-01-29,10,"salinity",30.1976
2015-01-29,60,"salinity",31.1783
2015-01-29,2,"sigmaTheta",23.0282152585418
2015-01-29,5,"sigmaTheta",23.5608886815545
2015-01-29,10,"sigmaTheta",24.0217265025235
2015-01-29,60,"sigmaTheta",24.6342407262048
2015-02-04,2,"temperature",1.0751
2015-02-04,5,"temperature",1.3198
2015-02-04,10,"temperature",1.8904
2015-02-04,60,"temperature",5.0685
2015-02-04,2,"salinity",29.5869
2015-02-04,5,"salinity",29.6571
2015-02-04,10,"salinity",29.8249
2015-02-04,60,"salinity",31.1449
2015-02-04,2,"sigmaTheta",23.6909553923779
2015-02-04,5,"sigmaTheta",23.7342352669592
2015-02-04,10,"sigmaTheta",23.8348822547269
2015-02-04,60,"sigmaTheta",24.6134692276289
2015-02-11,2,"temperature",0.1172
2015-02-11,5,"temperature",0.1792
2015-02-11,10,"temperature",0.8825
2015-02-11,60,"temperature",5.0793
2015-02-11,2,"salinity",29.5773
2015-02-11,5,"salinity",29.5839
2015-02-11,10,"salinity",29.7555
2015-02-11,60,"salinity",31.1856
2015-02-11,2,"sigmaTheta",23.726300406031
2015-02-11,5,"sigmaTheta",23.7292239102954
2015-02-11,10,"sigmaTheta",23.8361361158843
2015-02-11,60,"sigmaTheta",24.6445353097367
2015-02-19,2,"temperature",-0.2418
2015-02-19,5,"temperature",-0.1536
2015-02-19,10,"temperature",-0.0467
2015-02-19,60,"temperature",5.043
2015-02-19,2,"salinity",29.7538
2015-02-19,5,"salinity",29.7776
2015-02-19,10,"salinity",29.815
2015-02-19,60,"salinity",31.1753
2015-02-19,2,"sigmaTheta",23.8815797003425
2015-02-19,5,"sigmaTheta",23.8977580105295
2015-02-19,10,"sigmaTheta",23.9241007742467
2015-02-19,60,"sigmaTheta",24.6402738259901
2015-02-25,2,"temperature",-0.3602
2015-02-25,5,"temperature",-0.3462
2015-02-25,10,"temperature",-0.153
2015-02-25,60,"temperature",4.6379
2015-02-25,2,"salinity",29.681
2015-02-25,5,"salinity",29.6873
2015-02-25,10,"salinity",29.7774
2015-02-25,60,"salinity",31.126
2015-02-25,2,"sigmaTheta",23.826678917814
2015-02-25,5,"sigmaTheta",23.8313222749996
2015-02-25,10,"sigmaTheta",23.8975799325671
2015-02-25,60,"sigmaTheta",24.643558077737
2015-03-04,2,"temperature",-0.0164
2015-03-04,5,"temperature",-8e-04
2015-03-04,10,"temperature",0.6285
2015-03-04,60,"temperature",1.2617
2015-03-04,2,"salinity",29.7811
2015-03-04,5,"salinity",29.8003
2015-03-04,10,"salinity",30.063
2015-03-04,60,"salinity",30.8413
2015-03-04,2,"sigmaTheta",23.8956358986792
2015-03-04,5,"sigmaTheta",23.9105429117711
2015-03-04,10,"sigmaTheta",24.095617833641
2015-03-04,60,"sigmaTheta",24.6878627803922
2015-03-11,2,"temperature",1.0211
2015-03-11,5,"temperature",1.0266
2015-03-11,10,"temperature",1.4134
2015-03-11,60,"temperature",1.1602
2015-03-11,2,"salinity",30.0867
2015-03-11,5,"salinity",30.105
2015-03-11,10,"salinity",30.5993
2015-03-11,60,"salinity",30.8557
2015-03-11,2,"sigmaTheta",24.095143784569
2015-03-11,5,"sigmaTheta",24.109559281316
2015-03-11,10,"sigmaTheta",24.484673373915
2015-03-11,60,"sigmaTheta",24.7052415288972
2015-03-17,2,"temperature",0.6655
2015-03-17,5,"temperature",0.6956
2015-03-17,10,"temperature",0.9437
2015-03-17,60,"temperature",1.125
2015-03-17,2,"salinity",30.4099
2015-03-17,5,"salinity",30.4518
2015-03-17,10,"salinity",30.5016
2015-03-17,60,"salinity",30.8843
2015-03-17,2,"sigmaTheta",24.3728913377668
2015-03-17,5,"sigmaTheta",24.4051284743703
2015-03-17,10,"sigmaTheta",24.4325466520743
2015-03-17,60,"sigmaTheta",24.730195213637
2015-03-25,2,"temperature",0.6861
2015-03-25,5,"temperature",0.5544
2015-03-25,10,"temperature",0.5597
2015-03-25,60,"temperature",1.1934
2015-03-25,2,"salinity",30.3959
2015-03-25,5,"salinity",30.4071
2015-03-25,10,"salinity",30.4182
2015-03-25,60,"salinity",30.8598
2015-03-25,2,"sigmaTheta",24.3606274025906
2015-03-25,5,"sigmaTheta",24.3759528079354
2015-03-25,10,"sigmaTheta",24.3846434932839
2015-03-25,60,"sigmaTheta",24.7066445628004
2015-04-01,2,"temperature",1.7217
2015-04-01,5,"temperature",1.1919
2015-04-01,10,"temperature",0.6996
2015-04-01,60,"temperature",1.1973
2015-04-01,2,"salinity",29.215
2015-04-01,5,"salinity",30.0447
2015-04-01,10,"salinity",30.3264
2015-04-01,60,"salinity",30.8466
2015-04-01,2,"sigmaTheta",23.3568705513343
2015-04-01,5,"sigmaTheta",24.0522819715591
2015-04-01,10,"sigmaTheta",24.3040830218597
2015-04-01,60,"sigmaTheta",24.6958242670614
2015-04-08,2,"temperature",1.7139
2015-04-08,5,"temperature",1.4069
2015-04-08,10,"temperature",0.7998
2015-04-08,60,"temperature",0.8646
2015-04-08,2,"salinity",28.6281
2015-04-08,5,"salinity",29.5825
2015-04-08,10,"salinity",30.2941
2015-04-08,60,"salinity",30.786
2015-04-08,2,"sigmaTheta",22.8873160893945
2015-04-08,5,"sigmaTheta",23.6695543768778
2015-04-08,10,"sigmaTheta",24.2731600243692
2015-04-08,60,"sigmaTheta",24.6653691001316
2015-04-15,2,"temperature",2.8136
2015-04-15,5,"temperature",1.5071
2015-04-15,10,"temperature",0.8732
2015-04-15,60,"temperature",0.7369
2015-04-15,2,"salinity",28.5485
2015-04-15,5,"salinity",29.8013
2015-04-15,10,"salinity",30.2869
2015-04-15,60,"salinity",30.7788
2015-04-15,2,"sigmaTheta",22.7526367000005
2015-04-15,5,"sigmaTheta",23.839258777346
2015-04-15,10,"sigmaTheta",24.2636631014711
2015-04-15,60,"sigmaTheta",24.6661620485886
2015-04-20,2,"temperature",3.7739
2015-04-20,5,"temperature",1.1817
2015-04-20,10,"temperature",0.6884
2015-04-20,60,"temperature",0.7714
2015-04-20,2,"salinity",26.6268
2015-04-20,5,"salinity",30.0443
2015-04-20,10,"salinity",30.3895
2015-04-20,60,"salinity",30.7781
